,Business Name,Category,City,Others,Phone,Ratings,State,County,Summary Level,State Code (FIPS),County Code (FIPS),County Subdivision Code (FIPS),Place Code (FIPS),Consolidtated City Code (FIPS),Area Name (including legal/statistical area description)
63,Safeway,grocery,Dublin,Shops At Waterford,(925) 551-4710,,CA,Alameda County,50.0,6.0,1.0,0.0,0.0,0.0,Alameda County
64,Safeway,grocery,Dublin,,(925) 556-4034,,CA,Alameda County,50.0,6.0,1.0,0.0,0.0,0.0,Alameda County
65,Safeway Photo Center,grocery,Dublin,,,,CA,Alameda County,50.0,6.0,1.0,0.0,0.0,0.0,Alameda County
66,Safeway,grocery,El Cerrito,,(510) 233-8400,,CA,Contra Costa County,50.0,6.0,13.0,0.0,0.0,0.0,Contra Costa County
67,Safeway Bakery,grocery,El Cerrito,,(510) 233-8400,,CA,Contra Costa County,50.0,6.0,13.0,0.0,0.0,0.0,Contra Costa County
68,Safeway,grocery,Elk Grove,,(916) 691-3770,,CA,Sacramento County,50.0,6.0,67.0,0.0,0.0,0.0,Sacramento County
69,Safeway Pharmacy,grocery,Elk Grove,,(916) 691-3777,,CA,Sacramento County,50.0,6.0,67.0,0.0,0.0,0.0,Sacramento County
70,Safeway,grocery,Fairfield,Great Clips,(707) 427-5640,,CA,Solano County,50.0,6.0,95.0,0.0,0.0,0.0,Solano County
71,Safeway,grocery,Fairfield,Green Valley Shopping Center,(707) 863-4160,,CA,Solano County,50.0,6.0,95.0,0.0,0.0,0.0,Solano County
72,Safeway,grocery,Fort Bragg,,(707) 964-4079,,CA,Mendocino County,50.0,6.0,45.0,0.0,0.0,0.0,Mendocino County
73,Safeway,grocery,Foster City,MetroCenter,(650) 377-0711,,CA,San Mateo County,50.0,6.0,81.0,0.0,0.0,0.0,San Mateo County
74,Safeway,grocery,Fremont,,(510) 657-1625,,CA,Alameda County,50.0,6.0,1.0,0.0,0.0,0.0,Alameda County
75,Safeway,grocery,Fremont,Fremont Hub,(510) 794-1666,,CA,Alameda County,50.0,6.0,1.0,0.0,0.0,0.0,Alameda County
76,Safeway,grocery,Fremont,,(510) 497-1003,,CA,Alameda County,50.0,6.0,1.0,0.0,0.0,0.0,Alameda County
77,Safeway Photo Center,grocery,Fremont,,,,CA,Alameda County,50.0,6.0,1.0,0.0,0.0,0.0,Alameda County
78,Safeway,grocery,Gilroy,,(408) 842-6446,,CA,Santa Clara County,50.0,6.0,85.0,0.0,0.0,0.0,Santa Clara County
79,Safeway,grocery,Guerneville,,(707) 869-9433,,CA,Sonoma County,50.0,6.0,97.0,0.0,0.0,0.0,Sonoma County
80,Safeway,grocery,Half Moon Bay,Strawflower Village,(650) 726-1143,,CA,San Mateo County,50.0,6.0,81.0,0.0,0.0,0.0,San Mateo County
81,Safeway,grocery,Hayward,,(510) 582-0700,,CA,Alameda County,50.0,6.0,1.0,0.0,0.0,0.0,Alameda County
82,Safeway,grocery,Healdsburg,Vineyard Plaza,(707) 431-7102,,CA,Sonoma County,50.0,6.0,97.0,0.0,0.0,0.0,Sonoma County
83,Safeway,grocery,Jackson,,(209) 257-0779,,CA,Amador County,50.0,6.0,5.0,0.0,0.0,0.0,Amador County
84,Safeway,grocery,King City,King City Shopping Center,(831) 385-7820,,CA,Monterey County,50.0,6.0,53.0,0.0,0.0,0.0,Monterey County
85,Safeway,grocery,Kings Beach,,(530) 546-0170,,CA,Placer County,50.0,6.0,61.0,0.0,0.0,0.0,Placer County
86,SAFEWAY,grocery,La Verne,	$3.46/Regular,(909) 593-2572,,CA,Los Angeles County,50.0,6.0,37.0,0.0,0.0,0.0,Los Angeles County
87,Safeway,grocery,Lakeport,,(707) 263-8072,,CA,Lake County,50.0,6.0,33.0,0.0,0.0,0.0,Lake County
88,Safeway,grocery,Lakeport,,(707) 263-8072,,CA,Lake County,50.0,8.0,65.0,0.0,0.0,0.0,Lake County
89,Safeway,grocery,Lakeport,,(707) 263-8072,,CA,Lake County,50.0,12.0,69.0,0.0,0.0,0.0,Lake County
90,Safeway,grocery,Lakeport,,(707) 263-8072,,CA,Lake County,50.0,17.0,97.0,0.0,0.0,0.0,Lake County
91,Safeway,grocery,Lakeport,,(707) 263-8072,,CA,Lake County,50.0,18.0,89.0,0.0,0.0,0.0,Lake County
92,Safeway,grocery,Lakeport,,(707) 263-8072,,CA,Lake County,50.0,26.0,85.0,0.0,0.0,0.0,Lake County
93,Safeway,grocery,Lakeport,,(707) 263-8072,,CA,Lake County,50.0,27.0,75.0,0.0,0.0,0.0,Lake County
94,Safeway,grocery,Lakeport,,(707) 263-8072,,CA,Lake County,50.0,30.0,47.0,0.0,0.0,0.0,Lake County
95,Safeway,grocery,Lakeport,,(707) 263-8072,,CA,Lake County,50.0,39.0,85.0,0.0,0.0,0.0,Lake County
96,Safeway,grocery,Lakeport,,(707) 263-8072,,CA,Lake County,50.0,41.0,37.0,0.0,0.0,0.0,Lake County
97,Safeway,grocery,Lakeport,,(707) 263-8072,,CA,Lake County,50.0,46.0,79.0,0.0,0.0,0.0,Lake County
98,Safeway,grocery,Lakeport,,(707) 263-8072,,CA,Lake County,50.0,47.0,95.0,0.0,0.0,0.0,Lake County
99,Safeway,grocery,Livermore,Arroyo Park Shopping Center,(925) 455-2520,,CA,Alameda County,50.0,6.0,1.0,0.0,0.0,0.0,Alameda County
100,Safeway,grocery,Livermore,,(925) 455-5667,,CA,Alameda County,50.0,6.0,1.0,0.0,0.0,0.0,Alameda County
101,Safeway Bakery,grocery,Livermore,,(925) 455-2520,,CA,Alameda County,50.0,6.0,1.0,0.0,0.0,0.0,Alameda County
102,Safeway Photo Center,grocery,Livermore,,,,CA,Alameda County,50.0,6.0,1.0,0.0,0.0,0.0,Alameda County
103,Safeway,grocery,Lodi,Sunwest Market Place,(209) 367-7875,,CA,San Joaquin County,50.0,6.0,77.0,0.0,0.0,0.0,San Joaquin County
104,Safeway Bakery,grocery,Lodi,,,,CA,San Joaquin County,50.0,6.0,77.0,0.0,0.0,0.0,San Joaquin County
105,Safeway Pharmacy,grocery,Lodi,,(209) 367-7882,,CA,San Joaquin County,50.0,6.0,77.0,0.0,0.0,0.0,San Joaquin County
106,Safeway Liquor,grocery,Lodi,,,,CA,San Joaquin County,50.0,6.0,77.0,0.0,0.0,0.0,San Joaquin County
107,Safeway,grocery,Los Gatos,,(408) 354-9708,,CA,Santa Clara County,50.0,6.0,85.0,0.0,0.0,0.0,Santa Clara County
108,Safeway,grocery,Manteca,Mission Ridge Shopping Center,(209) 824-1144,,CA,San Joaquin County,50.0,6.0,77.0,0.0,0.0,0.0,San Joaquin County
109,Safeway Bakery,grocery,Manteca,,,,CA,San Joaquin County,50.0,6.0,77.0,0.0,0.0,0.0,San Joaquin County
110,Safeway Pharmacy,grocery,Manteca,,(209) 239-1809,,CA,San Joaquin County,50.0,6.0,77.0,0.0,0.0,0.0,San Joaquin County
111,Safeway Liquor,grocery,Manteca,,,,CA,San Joaquin County,50.0,6.0,77.0,0.0,0.0,0.0,San Joaquin County
112,Safeway,grocery,Menlo Park,,(650) 854-3056,,CA,San Mateo County,50.0,6.0,81.0,0.0,0.0,0.0,San Mateo County
113,Safeway,grocery,Mill Valley,,(415) 388-6216,,CA,Marin County,50.0,6.0,41.0,0.0,0.0,0.0,Marin County
114,Safeway,grocery,Millbrae,,(650) 652-3416,,CA,San Mateo County,50.0,6.0,81.0,0.0,0.0,0.0,San Mateo County
115,Safeway,grocery,Milpitas,Milpitas Town Center,(408) 262-9850,,CA,Santa Clara County,50.0,6.0,85.0,0.0,0.0,0.0,Santa Clara County
116,Safeway Photo Center,grocery,Milpitas,,,,CA,Santa Clara County,50.0,6.0,85.0,0.0,0.0,0.0,Santa Clara County
117,Safeway,grocery,Modesto,,(209) 571-6280,,CA,Stanislaus County,50.0,6.0,99.0,0.0,0.0,0.0,Stanislaus County
118,Safeway,grocery,Morgan Hill,Lawrence Oaks Shopping Center,(408) 776-8720,,CA,Santa Clara County,50.0,6.0,85.0,0.0,0.0,0.0,Santa Clara County
119,Safeway,grocery,Mountain View,Bailey Park Plaza Shopping Center,(650) 961-4868,,CA,Santa Clara County,50.0,6.0,85.0,0.0,0.0,0.0,Santa Clara County
120,Safeway,grocery,Mountain View,The Village at San Antonio Center,(650) 948-4533,,CA,Santa Clara County,50.0,6.0,85.0,0.0,0.0,0.0,Santa Clara County
121,Safeway Pharmacy,grocery,Mountain View,,(650) 948-4605,,CA,Santa Clara County,50.0,6.0,85.0,0.0,0.0,0.0,Santa Clara County
122,Safeway,grocery,Napa,,(707) 225-3037,,CA,Napa County,50.0,6.0,55.0,0.0,0.0,0.0,Napa County
123,Just For You,grocery,Napa,,(707) 257-7685,,CA,Napa County,50.0,6.0,55.0,0.0,0.0,0.0,Napa County
124,Safeway,grocery,Novato,,(415) 881-9256,,CA,Marin County,50.0,6.0,41.0,0.0,0.0,0.0,Marin County
125,Safeway,grocery,Novato,Novato Fair S.C.,(415) 898-1503,,CA,Marin County,50.0,6.0,41.0,0.0,0.0,0.0,Marin County
126,Safeway,grocery,Oakland,,(510) 531-0565,,CA,Alameda County,50.0,6.0,1.0,0.0,0.0,0.0,Alameda County
127,Safeway,grocery,Oakland,,(510) 985-0012,,CA,Alameda County,50.0,6.0,1.0,0.0,0.0,0.0,Alameda County
128,Safeway,grocery,Pacific Grove,,(831) 375-8262,,CA,Monterey County,50.0,6.0,53.0,0.0,0.0,0.0,Monterey County
129,Safeway,grocery,Palo Alto,Midtown Shopping Center,(650) 321-8400,,CA,San Mateo County,50.0,6.0,81.0,0.0,0.0,0.0,San Mateo County
130,Safeway,grocery,Petaluma,Washington Square Shopping Center,(707) 766-9097,,CA,Sonoma County,50.0,6.0,97.0,0.0,0.0,0.0,Sonoma County
131,Safeway Photo Center,grocery,Pittsburg,,,,CA,Contra Costa County,50.0,6.0,13.0,0.0,0.0,0.0,Contra Costa County
132,Safeway,grocery,Placerville,,(530) 295-2972,,CA,El Dorado County,50.0,6.0,17.0,0.0,0.0,0.0,El Dorado County
133,Safeway,grocery,Pleasant Hill,,(925) 688-0680,,CA,Contra Costa County,50.0,6.0,13.0,0.0,0.0,0.0,Contra Costa County
134,Safeway,grocery,Pleasanton,Pleasanton Gateway Shopping Center,(925) 846-8644,,CA,Alameda County,50.0,6.0,1.0,0.0,0.0,0.0,Alameda County
135,Safeway,grocery,Pleasanton,,(925) 417-5530,,CA,Alameda County,50.0,6.0,1.0,0.0,0.0,0.0,Alameda County
136,Safeway Headquarters,grocery,Pleasanton,,(925) 226-5000,,CA,Alameda County,50.0,6.0,1.0,0.0,0.0,0.0,Alameda County
137,Safeway Photo Center,grocery,Pleasanton,,,,CA,Alameda County,50.0,6.0,1.0,0.0,0.0,0.0,Alameda County
138,Safeway,grocery,Prunedale,,(831) 663-6702,,CA,Monterey County,50.0,6.0,53.0,0.0,0.0,0.0,Monterey County
139,Safeway,grocery,Quincy,,(530) 283-1404,,CA,Plumas County,50.0,6.0,63.0,0.0,0.0,0.0,Plumas County
140,Safeway,grocery,Redwood City,Sequoia Station,(650) 306-1900,,CA,San Mateo County,50.0,6.0,81.0,0.0,0.0,0.0,San Mateo County
141,Safeway Bread Plant,grocery,Richmond,,(510) 412-2716,,CA,Contra Costa County,50.0,6.0,13.0,0.0,0.0,0.0,Contra Costa County
142,Safeway,grocery,Rocklin,,(916) 789-0101,,CA,Placer County,50.0,6.0,61.0,0.0,0.0,0.0,Placer County
143,Safeway,grocery,Rohnert Park,Park Plaza Center,(707) 584-8942,,CA,Sonoma County,50.0,6.0,97.0,0.0,0.0,0.0,Sonoma County
144,Safeway,grocery,Roseville,Crocker Ranch,(916) 780-9919,,CA,Placer County,50.0,6.0,61.0,0.0,0.0,0.0,Placer County
145,Safeway,grocery,Sacramento,,(916) 492-9967,,CA,Sacramento County,50.0,6.0,67.0,0.0,0.0,0.0,Sacramento County
146,Safeway,grocery,Sacramento,,(916) 681-8666,,CA,Sacramento County,50.0,6.0,67.0,0.0,0.0,0.0,Sacramento County
147,Safeway,grocery,Sacramento,,(916) 456-0852,,CA,Sacramento County,50.0,6.0,67.0,0.0,0.0,0.0,Sacramento County
148,Safeway,grocery,Sacramento,,(916) 483-9389,,CA,Sacramento County,50.0,6.0,67.0,0.0,0.0,0.0,Sacramento County
149,Safeway,grocery,Salinas,Harden Ranch Plaza,(831) 442-7500,,CA,Monterey County,50.0,6.0,53.0,0.0,0.0,0.0,Monterey County
150,Safeway,grocery,San Francisco,,(415) 982-3112,,CA,San Francisco County,50.0,6.0,75.0,0.0,0.0,0.0,San Francisco County
151,Safeway,grocery,San Francisco,,(415) 563-4946,,CA,San Francisco County,50.0,6.0,75.0,0.0,0.0,0.0,San Francisco County
152,Safeway,grocery,San Francisco,,(415) 683-4070,,CA,San Francisco County,50.0,6.0,75.0,0.0,0.0,0.0,San Francisco County
153,Safeway,grocery,San Francisco,,(415) 921-4557,,CA,San Francisco County,50.0,6.0,75.0,0.0,0.0,0.0,San Francisco County
154,Safeway,grocery,San Francisco,Potrero Center,(415) 575-1120,,CA,San Francisco County,50.0,6.0,75.0,0.0,0.0,0.0,San Francisco County
155,Safeway,grocery,San Francisco,The Beacon,(415) 633-1001,,CA,San Francisco County,50.0,6.0,75.0,0.0,0.0,0.0,San Francisco County
156,Safeway,grocery,San Francisco,,(415) 665-4565,,CA,San Francisco County,50.0,6.0,75.0,0.0,0.0,0.0,San Francisco County
157,Safeway,grocery,San Francisco,,(415) 665-4136,,CA,San Francisco County,50.0,6.0,75.0,0.0,0.0,0.0,San Francisco County
158,Safeway,grocery,San Francisco,,(415) 387-4664,,CA,San Francisco County,50.0,6.0,75.0,0.0,0.0,0.0,San Francisco County
159,Safeway Pharmacy,grocery,San Francisco,,(415) 436-9032,,CA,San Francisco County,50.0,6.0,75.0,0.0,0.0,0.0,San Francisco County
160,Safeway,grocery,San Jose,,(408) 272-2287,,CA,Santa Clara County,50.0,6.0,85.0,0.0,0.0,0.0,Santa Clara County
161,Safeway,grocery,San Jose,,(408) 264-1523,,CA,Santa Clara County,50.0,6.0,85.0,0.0,0.0,0.0,Santa Clara County
162,Safeway Market,grocery,San Jose,The 88,(408) 292-4010,,CA,Santa Clara County,50.0,6.0,85.0,0.0,0.0,0.0,Santa Clara County
163,Safeway,grocery,San Jose,,(408) 267-1200,,CA,Santa Clara County,50.0,6.0,85.0,0.0,0.0,0.0,Santa Clara County
164,Safeway Fuel Station,grocery,San Jose,	$3.44/Regular,(408) 362-9255,,CA,Santa Clara County,50.0,6.0,85.0,0.0,0.0,0.0,Santa Clara County
165,Safeway,grocery,San Leandro,,(510) 632-2949,,CA,Alameda County,50.0,6.0,1.0,0.0,0.0,0.0,Alameda County
166,Safeway,grocery,San Leandro,Greenhouse Marketplace,(510) 483-2225,,CA,Alameda County,50.0,6.0,1.0,0.0,0.0,0.0,Alameda County
167,Safeway,grocery,San Mateo,,(650) 341-0374,,CA,San Mateo County,50.0,6.0,81.0,0.0,0.0,0.0,San Mateo County
168,Safeway,grocery,San Mateo,Woodlake Shopping Center,(650) 347-2704,,CA,San Mateo County,50.0,6.0,81.0,0.0,0.0,0.0,San Mateo County
169,Safeway,grocery,San Rafael,,(415) 456-1453,,CA,Marin County,50.0,6.0,41.0,0.0,0.0,0.0,Marin County
170,Safeway,grocery,San Rafael,,(415) 479-6111,,CA,Marin County,50.0,6.0,41.0,0.0,0.0,0.0,Marin County
171,Safeway,grocery,San Ramon,,(925) 359-2001,,CA,Contra Costa County,50.0,6.0,13.0,0.0,0.0,0.0,Contra Costa County
172,Safeway,grocery,San Ramon,Diablo Plaza,(925) 831-9515,,CA,Contra Costa County,50.0,6.0,13.0,0.0,0.0,0.0,Contra Costa County
173,Safeway Liquor,grocery,San Ramon,,,,CA,Contra Costa County,50.0,6.0,13.0,0.0,0.0,0.0,Contra Costa County
174,Safeway Bakery,grocery,San Ramon,,,,CA,Contra Costa County,50.0,6.0,13.0,0.0,0.0,0.0,Contra Costa County
175,Safeway Photo Center,grocery,San Ramon,,,,CA,Contra Costa County,50.0,6.0,13.0,0.0,0.0,0.0,Contra Costa County
176,Safeway Fuel Station,grocery,San Ramon,	$3.70/Regular,(925) 359-2001,,CA,Contra Costa County,50.0,6.0,13.0,0.0,0.0,0.0,Contra Costa County
177,Safeway,grocery,Santa Clara,Rivermark Village,(408) 855-0980,,CA,Santa Clara County,50.0,6.0,85.0,0.0,0.0,0.0,Santa Clara County
178,Safeway,grocery,Santa Clara,Westfield Valley Fair,(408) 248-3305,,CA,Santa Clara County,50.0,6.0,85.0,0.0,0.0,0.0,Santa Clara County
179,Safeway Photo Center,grocery,Santa Clara,,,,CA,Santa Clara County,50.0,6.0,85.0,0.0,0.0,0.0,Santa Clara County
180,Safeway,grocery,Santa Cruz,,(831) 426-7489,,CA,Santa Cruz County,50.0,4.0,23.0,0.0,0.0,0.0,Santa Cruz County
181,Safeway,grocery,Santa Cruz,,(831) 426-7489,,CA,Santa Cruz County,50.0,6.0,87.0,0.0,0.0,0.0,Santa Cruz County
182,Safeway,grocery,Santa Cruz,Almar Shopping Center,(831) 420-0781,,CA,Santa Cruz County,50.0,4.0,23.0,0.0,0.0,0.0,Santa Cruz County
183,Safeway,grocery,Santa Cruz,Almar Shopping Center,(831) 420-0781,,CA,Santa Cruz County,50.0,6.0,87.0,0.0,0.0,0.0,Santa Cruz County
184,Safeway Pharmacy,grocery,Santa Cruz,,(831) 426-8911,,CA,Santa Cruz County,50.0,4.0,23.0,0.0,0.0,0.0,Santa Cruz County
185,Safeway Pharmacy,grocery,Santa Cruz,,(831) 426-8911,,CA,Santa Cruz County,50.0,6.0,87.0,0.0,0.0,0.0,Santa Cruz County
186,Safeway,grocery,Santa Rosa,,(707) 528-3062,,CA,Sonoma County,50.0,6.0,97.0,0.0,0.0,0.0,Sonoma County
187,Safeway Pharmacy,grocery,Santa Rosa,,(707) 528-3730,,CA,Sonoma County,50.0,6.0,97.0,0.0,0.0,0.0,Sonoma County
188,Safeway,grocery,Scotts Valley,Scotts Village Shopping Center,(831) 438-7431,,CA,Santa Cruz County,50.0,4.0,23.0,0.0,0.0,0.0,Santa Cruz County
189,Safeway,grocery,Scotts Valley,Scotts Village Shopping Center,(831) 438-7431,,CA,Santa Cruz County,50.0,6.0,87.0,0.0,0.0,0.0,Santa Cruz County
190,Safeway,grocery,Sebastopol,,(707) 823-1101,,CA,Sonoma County,50.0,6.0,97.0,0.0,0.0,0.0,Sonoma County
191,Safeway,grocery,Sonoma,,(707) 996-0633,,CA,Sonoma County,50.0,6.0,97.0,0.0,0.0,0.0,Sonoma County
192,Safeway,grocery,Sonora,,(209) 533-7810,,CA,Tuolumne County,50.0,6.0,109.0,0.0,0.0,0.0,Tuolumne County
